"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
0.0,5500.0,87765.0,101053.0,"DebtCon","ProfExe",22.0,0.0,0.0,55.55804904393618,2.0,13.0,31.37554241594651
0.0,5500.0,52897.0,65054.0,"HomeImp","Office",20.0,0.0,0.0,189.29531846534528,0.0,19.0,20.654128896423675
1.0,5500.0,24700.0,35675.0,"DebtCon","Other",1.0,0.0,3.0,153.93333333333334,3.0,27.0,
1.0,5500.0,,43132.0,"HomeImp","Other",,,,,,,
0.0,5500.0,43486.0,81600.0,"DebtCon",,4.0,0.0,0.0,216.13333333333333,4.0,30.0,
1.0,5500.0,21359.0,30000.0,"DebtCon","Other",7.0,3.0,2.0,130.8,3.0,14.0,
1.0,5500.0,,13770.0,"HomeImp","Mgr",5.0,0.0,1.0,167.36666666666667,1.0,8.0,
0.0,5500.0,93051.0,115374.0,"HomeImp","ProfExe",6.0,0.0,0.0,187.020518788362,1.0,27.0,27.64674850478617
0.0,5500.0,87438.0,116679.0,"HomeImp","ProfExe",6.0,0.0,0.0,186.42441602173227,1.0,27.0,28.417530895754478
0.0,5500.0,78059.0,78179.0,"DebtCon",,5.0,,,,,,20.6793135817858
0.0,5500.0,72147.0,69918.0,"HomeImp","Sales",4.0,2.0,0.0,158.53449790014423,0.0,23.0,43.40443023848554
1.0,5500.0,40584.0,46645.0,"HomeImp","Other",4.0,0.0,1.0,136.3206374635628,0.0,13.0,34.494708964789616
1.0,5500.0,,12972.0,"HomeImp","Other",1.0,0.0,1.0,82.29426635372032,0.0,2.0,36.98674409677588
1.0,5500.0,37368.0,48502.0,"HomeImp","Mgr",9.0,0.0,2.0,48.99584500160976,0.0,10.0,33.126483967311906
0.0,5500.0,,66251.0,"HomeImp","Office",1.0,0.0,0.0,43.722336945630445,0.0,3.0,41.4520435320968
0.0,5500.0,71644.0,72696.0,"HomeImp","Sales",4.0,2.0,0.0,150.8658451349431,0.0,22.0,40.442567784778106
1.0,5500.0,85845.0,122205.0,"DebtCon","ProfExe",5.0,0.0,0.0,172.2132766503619,1.0,26.0,32.67664087525412
0.0,5600.0,53793.0,66379.0,"HomeImp","Office",22.0,0.0,0.0,206.0991341156233,0.0,19.0,18.369540526750285
0.0,5600.0,69435.0,83489.0,"DebtCon","ProfExe",14.0,0.0,0.0,200.41843401850497,1.0,17.0,22.841092848023912
0.0,5600.0,29648.0,39907.0,"HomeImp","ProfExe",11.0,0.0,0.0,180.56306913539444,0.0,13.0,21.5549496563873
0.0,5600.0,76407.0,77485.0,"HomeImp","Other",9.0,0.0,0.0,91.6837706342405,0.0,24.0,37.773350975659376
1.0,5600.0,5000.0,66700.0,"HomeImp","Other",31.0,1.0,1.0,204.06666666666666,0.0,11.0,
1.0,5600.0,55160.0,86800.0,"HomeImp","Other",3.0,1.0,1.0,148.13333333333333,1.0,14.0,
0.0,5600.0,41439.0,53893.0,"HomeImp","Office",8.0,,,181.32298992557241,,19.0,24.651395744234975
0.0,5600.0,15275.0,47954.0,"HomeImp","Self",,0.0,0.0,204.33524504022307,0.0,12.0,42.397769637833235
0.0,5700.0,100934.0,111496.0,"HomeImp","Office",23.0,0.0,0.0,117.49959287965869,0.0,12.0,38.75056266793542
0.0,5700.0,,74685.0,,,,,,,,,24.274865274790148
0.0,5700.0,49514.0,58249.0,"HomeImp","Office",21.0,0.0,0.0,212.53911509045275,0.0,21.0,21.258026878050543
0.0,5700.0,76948.0,85753.0,"HomeImp","Other",7.0,0.0,0.0,128.47645150952238,0.0,25.0,37.85968783985809
0.0,5700.0,28127.0,36524.0,"HomeImp","ProfExe",10.0,0.0,0.0,181.28295679324776,0.0,13.0,24.33953356898368
0.0,5700.0,,68591.0,"HomeImp","Office",0.0,0.0,0.0,69.64566047293268,0.0,4.0,41.185039558026496
0.0,5700.0,26927.0,35461.0,"DebtCon","Other",0.0,1.0,0.0,21.799352153950938,10.0,6.0,29.43966424162484
0.0,5700.0,49806.0,82242.0,"DebtCon",,3.0,0.0,0.0,210.3474785698436,3.0,30.0,31.243408701495923
1.0,5700.0,70000.0,84579.0,"DebtCon","Sales",0.1,0.0,0.0,95.9,1.0,17.0,
1.0,5700.0,58400.0,75000.0,"HomeImp","ProfExe",4.0,0.0,0.0,177.5,2.0,26.0,
1.0,5700.0,80437.0,109647.0,"HomeImp","ProfExe",9.5,0.0,0.0,104.4,0.0,14.0,
1.0,5700.0,77213.0,92661.0,"DebtCon","Sales",0.0,0.0,0.0,97.13317095203466,1.0,16.0,41.777888630883716
0.0,5700.0,62319.0,82923.0,"HomeImp","Other",4.0,0.0,0.0,117.67396519924183,0.0,15.0,42.46486628520529
0.0,5700.0,71556.0,79538.0,"HomeImp","Other",2.0,0.0,0.0,92.64308455550946,0.0,15.0,41.21001246978064
0.0,5700.0,,39052.0,"HomeImp","Other",3.0,0.0,0.0,272.22062826303267,0.0,25.0,39.89610461831377
1.0,5700.0,74172.0,79846.0,"DebtCon","ProfExe",0.0,0.0,0.0,157.00977472138172,0.0,28.0,47.41522865885181
0.0,5700.0,28116.0,33450.0,"DebtCon","Other",0.0,1.0,0.0,15.396587392140702,9.0,7.0,30.017013295589486
0.0,5700.0,,64910.0,,,,,,,,,33.850461220783394
0.0,5700.0,,69172.0,"HomeImp","Office",1.0,0.0,0.0,48.85366705718299,0.0,3.0,38.773685963211435
0.0,5800.0,,36385.0,"HomeImp","Other",2.0,0.0,0.0,266.55339438404593,1.0,25.0,43.309764540819344
0.0,5800.0,,41119.0,"HomeImp","Other",2.0,0.0,0.0,261.40521863715344,0.0,26.0,42.191941556065316
0.0,5800.0,75000.0,90543.0,"DebtCon","Mgr",18.0,0.0,0.0,300.4872057995813,1.0,23.0,38.94057535566882
0.0,5800.0,79296.0,86885.0,"DebtCon","Mgr",19.0,0.0,1.0,307.974881599644,1.0,23.0,39.95910876478493
1.0,5800.0,27791.0,46833.0,"DebtCon","Mgr",3.0,0.0,0.0,83.28906274582755,1.0,13.0,30.187805388634004
0.0,5800.0,172595.0,250155.0,"DebtCon","Sales",,0.0,0.0,126.40098356499648,0.0,21.0,43.20775978966511
0.0,5800.0,,34704.0,"HomeImp",,,,,,,,34.17405554508979
0.0,5800.0,,73804.0,"HomeImp","Office",1.0,0.0,0.0,71.76655716147596,0.0,4.0,41.28742338772743
0.0,5800.0,46595.0,58191.0,"HomeImp","Other",5.0,0.0,0.0,80.13174641397632,0.0,17.0,24.140153666641638
1.0,5900.0,,28000.0,"DebtCon","Self",1.0,2.0,1.0,36.766666666666666,1.0,8.0,
0.0,5900.0,70973.0,77989.0,"HomeImp","Other",7.0,0.0,0.0,120.3794142937767,0.0,24.0,41.44250046185334
1.0,5900.0,,33100.0,"HomeImp","Other",,0.0,0.0,238.6,1.0,2.0,
0.0,5900.0,,51189.0,"HomeImp",,1.0,0.0,0.0,,0.0,0.0,12.749180644675707
0.0,5900.0,82912.0,91175.0,"DebtCon","ProfExe",2.0,,,,,,27.595273522937333
1.0,5900.0,25972.0,41856.0,"DebtCon","Other",2.0,0.0,2.0,157.96001139243174,3.0,27.0,40.62827817491642
0.0,5900.0,74187.0,78976.0,"HomeImp","Other",9.0,0.0,1.0,118.44249102956465,0.0,24.0,40.11040742543079
0.0,5900.0,,66903.0,,,,,,,,,32.782926827586685
1.0,5900.0,106650.0,,"DebtCon","Mgr",1.0,0.0,6.0,250.56666666666666,4.0,23.0,
0.0,6000.0,,69492.0,,,,,,,,,32.97719722614493
0.0,6000.0,95232.0,115977.0,"HomeImp","Office",22.0,0.0,0.0,149.02290810432928,1.0,12.0,37.95433691302051
1.0,6000.0,47625.0,85925.0,"HomeImp","Office",0.1,2.0,1.0,154.13333333333333,4.0,26.0,
1.0,6000.0,24600.0,30500.0,"HomeImp","Other",4.5,0.0,1.0,116.1,8.0,34.0,
1.0,6000.0,65000.0,94355.0,,"Other",26.0,1.0,3.0,69.3,1.0,34.0,
1.0,6000.0,,,"HomeImp","Office",13.0,,2.0,122.76666666666667,,23.0,
1.0,6000.0,33600.0,,"HomeImp","Other",2.0,0.0,0.0,140.93333333333334,1.0,20.0,
1.0,6000.0,42000.0,58305.0,"DebtCon","Other",19.0,0.0,0.0,90.0,2.0,13.0,
1.0,6000.0,32446.0,54904.0,"HomeImp","Other",2.0,0.0,0.0,51.733333333333334,1.0,9.0,
1.0,6000.0,9660.0,35900.0,"DebtCon","Other",8.0,0.0,1.0,136.3,3.0,6.0,
1.0,6000.0,22859.0,32200.0,"DebtCon","Other",4.0,0.0,0.0,83.33333333333333,3.0,20.0,
1.0,6000.0,16878.0,25850.0,,"Mgr",1.0,0.0,1.0,218.6,5.0,34.0,
0.0,6000.0,72951.0,80000.0,"HomeImp","Other",22.8,0.0,0.0,343.9,1.0,47.0,
0.0,6000.0,43000.0,57460.0,"HomeImp","Other",1.6,1.0,,101.5,,13.0,
0.0,6000.0,53500.0,64790.0,"DebtCon","Other",0.1,0.0,2.0,105.4,3.0,18.0,
0.0,6000.0,69876.0,94394.07,"HomeImp","Other",0.0,0.0,1.0,179.56666666666666,0.0,32.0,
0.0,6000.0,51000.0,86125.0,"HomeImp","ProfExe",6.0,0.0,0.0,222.16666666666666,2.0,24.0,
0.0,6000.0,53227.0,68700.0,"HomeImp","Mgr",3.0,0.0,2.0,122.73333333333333,0.0,23.0,
0.0,6000.0,,43300.0,"HomeImp","Other",,,,100.93333333333334,,9.0,
0.0,6000.0,14000.0,61493.0,"HomeImp","Office",23.0,0.0,0.0,321.6333333333333,1.0,13.0,
1.0,6000.0,40000.0,54600.0,"HomeImp","ProfExe",4.0,0.0,4.0,101.4,0.0,19.0,
1.0,6000.0,18793.0,27750.0,"HomeImp","Mgr",6.0,0.0,3.0,119.7,0.0,8.0,
1.0,6000.0,179397.0,200000.0,"DebtCon","ProfExe",5.0,6.0,0.0,90.3,6.0,29.0,
1.0,6000.0,,95500.0,"HomeImp","Mgr",6.0,1.0,2.0,129.9,1.0,22.0,
0.0,6000.0,79046.0,103048.0,"HomeImp","Other",0.0,0.0,0.0,181.696538015268,0.0,32.0,37.28998992363456
0.0,6000.0,,53190.0,"HomeImp",,0.0,0.0,0.0,,0.0,0.0,15.174415002700135
1.0,6000.0,,43683.0,"HomeImp","Other",,,,,,,21.935498813304815
0.0,6000.0,129731.0,154113.0,"HomeImp","ProfExe",12.0,0.0,0.0,213.53333333333333,0.0,19.0,
0.0,6100.0,48500.0,62500.0,"DebtCon","Mgr",7.0,,4.0,111.3,2.0,11.0,
0.0,6100.0,,47400.0,,,,,,,,,
0.0,6100.0,91704.0,114799.0,"HomeImp","Office",22.0,0.0,0.0,129.25008956724741,1.0,12.0,36.74676623669768
0.0,6100.0,47604.0,54966.0,"HomeImp","Other",5.0,0.0,0.0,70.69532972981253,0.0,18.0,24.76674452980363
0.0,6100.0,,35250.0,"HomeImp","Other",,,,303.0,,12.0,
1.0,6100.0,62751.0,95617.0,"HomeImp","Other",1.0,0.0,0.0,138.64686318406027,1.0,13.0,31.757270693828943
0.0,6100.0,48300.0,53388.0,"HomeImp","Office",9.0,,,178.4896021617284,,19.0,26.720028180251845
0.0,6100.0,68743.0,65321.0,"HomeImp","Sales",3.0,1.0,0.0,153.0667831012638,0.0,22.0,40.15052706033482
0.0,6100.0,79636.0,87276.0,"HomeImp","Other",20.0,0.0,0.0,350.4361375457826,0.0,47.0,28.848276580827438
0.0,6100.0,,46830.0,"HomeImp",,0.0,0.0,1.0,,0.0,0.0,13.306013075819246
0.0,6100.0,78753.0,95433.0,"DebtCon","ProfExe",0.0,,,,,,28.925117417203783
0.0,6100.0,77265.0,97944.0,"DebtCon","ProfExe",0.0,,,,,,28.87646305462181
0.0,6200.0,75657.0,84368.0,"DebtCon","Sales",4.0,0.0,0.0,122.24494501809276,0.0,30.0,32.55254333472463
0.0,6200.0,171582.0,245730.0,"DebtCon","Sales",,0.0,0.0,135.1089302467523,0.0,22.0,39.783818125535646
0.0,6200.0,,33909.0,"HomeImp",,,,,,,,34.517404515886405
0.0,6200.0,46601.0,59486.0,"HomeImp","Other",5.0,0.0,0.0,84.63211066005015,0.0,18.0,25.350010359906598
0.0,6200.0,60354.0,87596.0,"HomeImp","ProfExe",5.0,0.0,0.0,210.17306467191787,2.0,23.0,34.05481123749857
0.0,6200.0,45356.0,82054.0,"DebtCon",,2.0,0.0,0.0,201.3344874656867,4.0,29.0,29.66171016202388
0.0,6200.0,,41657.0,"HomeImp","Other",,,,293.9587235506899,,11.0,30.197630727685816
1.0,6200.0,,,"DebtCon","Self",3.0,,,80.5,2.0,17.0,
0.0,6200.0,,80078.0,,,,,,,,,25.375544160658283
1.0,6200.0,42100.0,57385.0,"DebtCon","Other",8.5,0.0,1.0,164.8,1.0,28.0,
0.0,6200.0,70793.0,71552.0,"HomeImp","Sales",3.0,2.0,0.0,162.94515692102394,0.0,23.0,40.31539658681275
0.0,6200.0,73881.0,98550.0,"HomeImp","Other",0.0,0.0,1.0,182.8787798015374,0.0,31.0,37.199445690493775
0.0,6200.0,45787.0,64854.0,"DebtCon",,4.0,,1.0,63.11702322800119,,16.0,36.538747338251554
0.0,6200.0,75121.0,96462.0,"DebtCon","ProfExe",0.0,,,,,,27.167655961666096
0.0,6200.0,,51732.0,,,,,,,,,12.324707091122264
0.0,6200.0,133882.0,155222.0,"HomeImp","ProfExe",9.0,0.0,0.0,212.53764321859802,0.0,19.0,20.616783655964202
0.0,6200.0,75623.0,89634.0,"HomeImp","Other",24.0,0.0,0.0,324.68682940843183,0.0,47.0,28.285532102801618
0.0,6200.0,45564.0,61956.0,"HomeImp","Other",2.0,0.0,,101.16706031557915,,13.0,38.67514015278087
0.0,6300.0,99469.0,116260.0,"HomeImp","Office",23.0,0.0,0.0,124.74559548955548,1.0,12.0,35.642270107326226
0.0,6300.0,55000.0,69000.0,"DebtCon","ProfExe",13.0,0.0,0.0,130.06666666666666,0.0,20.0,
0.0,6300.0,,72890.0,"HomeImp","Office",1.0,0.0,0.0,41.25011358665003,0.0,3.0,39.19806821789037
0.0,6300.0,44226.0,57779.0,"DebtCon",,7.0,,0.0,63.62641325127998,,16.0,33.11182910943023
0.0,6300.0,,39050.0,"HomeImp","Other",,,,294.4780475645459,,12.0,31.447750408806723
0.0,6300.0,78724.0,80355.0,"HomeImp","Other",24.0,0.0,0.0,335.07414260614354,1.0,46.0,31.177261304407036
1.0,6300.0,59793.0,98314.0,"DebtCon","Self",2.2,0.0,0.0,120.73333333333333,0.0,8.0,
1.0,6300.0,65875.0,76000.0,"DebtCon","Mgr",0.8,2.0,0.0,84.0,1.0,12.0,
0.0,6300.0,45582.0,89005.0,"DebtCon",,2.0,0.0,0.0,209.3580469280505,4.0,30.0,29.595955513695234
0.0,6300.0,92659.0,117352.0,"HomeImp","ProfExe",6.0,0.0,0.0,199.01192717690589,0.0,27.0,26.52004951856567
0.0,6300.0,58052.0,70091.0,"DebtCon","ProfExe",9.0,0.0,4.0,153.7804385392134,1.0,30.0,21.719595980699918
0.0,6300.0,49498.0,64296.0,"DebtCon","Mgr",6.0,,4.0,111.20651323649065,1.0,10.0,38.577131936618656
0.0,6300.0,79667.0,96988.0,"DebtCon","ProfExe",1.0,,,,,,29.835960721055027
1.0,6300.0,12476.0,32559.0,"HomeImp","Office",12.0,3.0,6.0,227.1299051102339,0.0,23.0,23.319516780162004
0.0,6300.0,69357.0,73726.0,"HomeImp","Sales",3.0,2.0,0.0,163.28393318651874,1.0,22.0,42.40781424516244
0.0,6300.0,26655.0,29792.0,"DebtCon","Other",1.0,1.0,0.0,12.759267447001667,10.0,6.0,28.36185177994047
1.0,6400.0,25144.0,45200.0,"HomeImp","Other",25.0,0.0,2.0,128.0,4.0,17.0,
0.0,6400.0,99131.0,125652.0,"HomeImp","Other",8.0,,,419.3751538022635,1.0,50.0,42.24492757295953
0.0,6400.0,76577.0,83200.0,"DebtCon",,5.0,,,,,,22.055034213757622
0.0,6400.0,47251.0,58157.0,"HomeImp","Other",0.0,0.0,,104.79246836022911,,13.0,36.41688696478814
0.0,6400.0,53476.0,70157.0,"DebtCon","ProfExe",7.0,0.0,3.0,164.31540986268456,1.0,30.0,21.13798157178703
0.0,6400.0,81116.0,86148.0,"HomeImp","ProfExe",8.0,0.0,0.0,262.1754261265148,0.0,11.0,42.06826817898931
0.0,6400.0,17491.0,63614.0,"HomeImp","Office",23.0,0.0,0.0,325.2993087083673,0.0,12.0,40.244404368910196
0.0,6400.0,65215.0,74332.0,"HomeImp","Mgr",9.0,,1.0,213.83210320191364,0.0,24.0,40.64461954982235
0.0,6400.0,62746.0,75016.0,"DebtCon","ProfExe",12.0,0.0,0.0,133.1015478281787,0.0,20.0,40.18812312753318
0.0,6400.0,76732.0,78084.0,"HomeImp","Other",8.0,0.0,0.0,109.19302137140473,0.0,26.0,37.964554318499076
0.0,6400.0,70035.0,78635.0,"DebtCon","Sales",3.0,0.0,0.0,147.0771635268189,0.0,31.0,31.206129762710134
0.0,6400.0,39687.0,51666.0,"HomeImp","Office",9.0,,,177.59135401813649,,19.0,26.120959700360412
0.0,6400.0,51436.0,91284.0,"DebtCon",,4.0,0.0,0.0,209.64289843452906,2.0,30.0,31.971971207750947
0.0,6400.0,44968.0,62747.0,"HomeImp","Other",0.0,1.0,,101.39144532461471,,12.0,36.60294734320275
0.0,6400.0,9113.0,46351.0,"HomeImp","Self",,0.0,0.0,202.25079583212553,0.0,11.0,45.114319387653055
0.0,6400.0,28041.0,33438.0,"DebtCon","Other",1.0,1.0,0.0,10.425642850257905,10.0,6.0,29.75370028326926
0.0,6400.0,57887.0,74776.0,"HomeImp","Mgr",3.0,0.0,1.0,126.32864372128489,0.0,22.0,28.756345433754078
0.0,6500.0,47949.0,53102.0,"HomeImp","Office",9.0,,,180.84124986697793,,19.0,27.83900666437531
0.0,6500.0,,37448.0,"HomeImp","Other",,,,333.23089988806265,,11.0,29.011980577773407
1.0,6500.0,60054.0,70434.0,"HomeImp","Other",1.0,0.0,0.0,127.06270157147057,2.0,21.0,37.800352933430275
0.0,6500.0,80739.0,97630.0,"DebtCon","ProfExe",1.0,,,,,,30.531264535864473
0.0,6500.0,63144.0,76754.0,"HomeImp","Mgr",2.0,0.0,2.0,129.07771159689398,0.0,23.0,29.055433127808122
0.0,6500.0,33639.0,37345.0,"HomeImp","ProfExe",11.0,0.0,0.0,191.0756559032134,0.0,13.0,24.227319338930453
0.0,6500.0,78741.0,90599.0,"DebtCon","ProfExe",0.0,,,,,,29.198860668669855
0.0,6500.0,51724.0,87770.0,"DebtCon",,4.0,0.0,0.0,209.32631158133123,4.0,29.0,30.343448604151348
1.0,6500.0,13600.0,,"HomeImp","Other",14.0,2.0,5.0,115.36666666666666,1.0,16.0,
1.0,6500.0,48000.0,61000.0,"DebtCon","Other",1.0,1.0,0.0,97.29975609756099,6.0,38.0,
1.0,6500.0,65000.0,80400.0,"DebtCon","Other",15.0,0.0,0.0,224.86666666666667,0.0,13.0,
0.0,6500.0,22789.0,35836.0,"HomeImp","Office",1.0,0.0,0.0,110.56666666666666,2.0,30.0,
0.0,6500.0,75113.0,115900.0,"HomeImp","Office",29.0,0.0,0.0,332.73333333333335,2.0,38.0,
0.0,6500.0,55000.0,88300.0,"HomeImp","Office",29.0,0.0,0.0,234.4,1.0,17.0,
0.0,6500.0,60000.0,70000.0,"DebtCon","ProfExe",9.0,0.0,0.0,54.766666666666666,2.0,24.0,
0.0,6500.0,70300.0,107500.0,"DebtCon","Office",1.0,0.0,0.0,242.46666666666667,1.0,38.0,
1.0,6500.0,96314.0,105800.0,"HomeImp","ProfExe",27.0,0.0,0.0,475.8,2.0,40.0,
0.0,6500.0,81145.0,117530.0,"HomeImp","Office",29.0,0.0,0.0,327.20063851546485,1.0,38.0,34.34583769197382
0.0,6500.0,,70886.0,,,,,,,,,23.4708807497336
1.0,6500.0,183860.0,208910.0,"DebtCon","ProfExe",4.0,6.0,0.0,86.45222694082747,6.0,29.0,69.80052479984263
0.0,6500.0,58689.0,72557.0,"DebtCon","Other",0.0,0.0,1.0,94.00805286026717,2.0,18.0,34.89841306557339
0.0,6600.0,62380.0,89742.0,"HomeImp","Office",31.0,0.0,0.0,232.5272907311581,0.0,16.0,26.16049488683254
0.0,6600.0,74376.0,84855.0,"DebtCon",,3.0,,,,,,20.028353504882357
0.0,6600.0,,48800.0,"HomeImp",,0.0,0.0,0.0,,0.0,0.0,12.21943615158528
0.0,6600.0,68733.0,81973.0,"HomeImp","Other",5.0,0.0,0.0,96.97766719871844,0.0,14.0,42.211046784059626
0.0,6600.0,40926.0,50486.0,"HomeImp","Office",10.0,,,179.80086811563856,,19.0,27.53237610682956
0.0,6600.0,95450.0,112630.0,"HomeImp","Office",23.0,0.0,0.0,122.81558407563168,0.0,12.0,36.77345872214691
0.0,6600.0,,46516.0,"HomeImp",,0.0,0.0,0.0,,0.0,0.0,14.845990727625784
0.0,6600.0,98415.0,126636.0,"HomeImp","Other",11.0,,,423.2096240923035,2.0,49.0,40.95709031661371
0.0,6700.0,,55396.0,,,,,,,,,15.703991562106642
0.0,6700.0,55113.0,56486.0,"HomeImp","Other",4.0,0.0,0.0,84.41703046206376,0.0,17.0,23.642853829461547
1.0,6700.0,60301.0,70543.0,"HomeImp","ProfExe",5.0,0.0,0.0,195.7808633242104,0.0,19.0,32.397593406186246
0.0,6700.0,,30544.0,"DebtCon","Other",2.0,0.0,0.0,283.89723134412066,0.0,14.0,24.120451556928664
0.0,6700.0,49367.0,59609.0,"HomeImp","Other",6.0,0.0,0.0,99.30370078427222,0.0,17.0,25.231366381240715
0.0,6700.0,58741.0,68225.0,"DebtCon","ProfExe",9.0,0.0,3.0,173.57441630267513,1.0,31.0,23.587013227672788
1.0,6700.0,27510.0,42495.0,"DebtCon","Other",2.0,0.0,2.0,171.52648922374718,3.0,27.0,41.42859750791853
1.0,6700.0,,81239.0,"HomeImp","Other",19.0,,,,,,40.894931700837304
0.0,6700.0,69773.0,83014.0,"HomeImp","Other",0.0,1.0,0.0,263.17343428902836,0.0,5.0,37.706996489668725
0.0,6700.0,51855.0,58084.0,"HomeImp","Office",21.0,0.0,0.0,193.75474566834737,0.0,19.0,19.54957169836833
0.0,6700.0,48430.0,64358.0,"HomeImp","Other",0.0,1.0,,108.3517474658712,,13.0,38.89419474565619
0.0,6700.0,29662.0,36195.0,"HomeImp","Office",1.0,0.0,0.0,112.13708066023379,1.0,30.0,38.528632810287476
0.0,6700.0,66587.0,70710.0,"DebtCon","ProfExe",9.0,1.0,0.0,43.923382631048646,1.0,24.0,39.73857626489763
1.0,6700.0,,20631.0,"HomeImp","Mgr",4.0,0.0,0.0,174.7218341290674,1.0,8.0,62.24645112342502
0.0,6700.0,54161.0,59714.0,"HomeImp","Office",20.0,0.0,0.0,209.20630035248888,0.0,20.0,20.203517707206085
0.0,6700.0,134616.0,155034.0,"HomeImp","ProfExe",13.0,1.0,0.0,215.42240638420122,0.0,19.0,19.493871984264754
0.0,6800.0,136951.0,160306.0,"HomeImp","ProfExe",11.0,0.0,0.0,219.73567340321225,1.0,18.0,20.885093498884277
0.0,6800.0,138691.0,160063.0,"HomeImp","ProfExe",12.0,0.0,0.0,208.4208430328681,0.0,19.0,19.33336735994246
0.0,6800.0,49809.0,65074.0,"DebtCon","Mgr",7.0,,4.0,116.63273330395668,3.0,10.0,39.215028910555425
0.0,6800.0,78292.0,86959.0,"DebtCon",,3.0,,,,,,18.927211638073068
0.0,6800.0,139578.0,154602.0,"HomeImp","ProfExe",12.0,0.0,0.0,201.96083431849888,0.0,18.0,22.325828787519516
0.0,6800.0,57439.0,74816.0,"HomeImp","Mgr",2.0,0.0,2.0,126.30323511048016,0.0,22.0,27.118653527269444
0.0,6800.0,76074.0,88178.0,"HomeImp","Other",22.0,0.0,0.0,341.46505555554336,0.0,46.0,27.5232461434711
1.0,6800.0,31000.0,42000.0,"DebtCon","Mgr",3.5,1.0,0.0,106.26666666666667,2.0,26.0,
0.0,6800.0,45150.0,57150.0,"DebtCon","Office",4.0,0.0,1.0,94.33333333333333,3.0,12.0,
0.0,6800.0,56155.0,57912.0,"HomeImp","Office",21.0,0.0,0.0,206.3063213367367,0.0,20.0,21.798513081808814
1.0,6800.0,,27410.0,"HomeImp","Mgr",6.0,1.0,0.0,2.033333333333333,1.0,5.0,
0.0,6800.0,178559.0,247611.0,"DebtCon","Sales",,0.0,0.0,127.23414104845128,0.0,22.0,42.083901678162576
0.0,6800.0,,72310.0,"HomeImp","Office",1.0,0.0,0.0,48.81883647688824,0.0,3.0,40.78739322940697
0.0,6800.0,71666.0,99913.0,"HomeImp","Other",0.0,0.0,1.0,196.46499893198498,0.0,31.0,35.76160473076701
0.0,6800.0,75964.0,88754.0,"DebtCon","Mgr",19.0,0.0,1.0,298.7004821485702,0.0,23.0,39.10750164286117
0.0,6900.0,75880.0,113612.0,"DebtCon","Office",1.0,0.0,0.0,230.8055881229332,1.0,38.0,17.965883443833274
0.0,6900.0,70717.0,87466.0,"HomeImp","Other",2.0,0.0,0.0,112.58906066449845,0.0,15.0,41.42808989852112
0.0,6900.0,53776.0,51952.0,"HomeImp","Other",5.0,0.0,0.0,87.90011833720598,0.0,17.0,22.286997477275786
1.0,6900.0,53328.0,58088.0,"DebtCon","Sales",2.0,0.0,0.0,101.53190789614946,0.0,21.0,35.76405836188423
1.0,6900.0,5816.0,,"HomeImp","Mgr",23.0,0.0,2.0,67.8,1.0,18.0,
1.0,6900.0,57257.0,63752.0,"DebtCon","Other",10.0,2.0,0.0,138.23477795952422,0.0,22.0,38.37246088156125
1.0,6900.0,37055.0,83000.0,"HomeImp","Sales",1.0,0.0,0.0,122.26666666666667,2.0,43.0,
0.0,6900.0,97662.0,110046.0,"HomeImp","Office",24.0,0.0,0.0,111.12339734128146,0.0,11.0,37.253150853651185
0.0,6900.0,49000.0,68280.0,"DebtCon","Other",1.0,0.0,0.0,61.9,8.0,22.0,
0.0,6900.0,,57067.0,,,,,,,,,14.370985948769835
0.0,6900.0,50387.0,68443.0,"DebtCon","Mgr",7.0,,3.0,105.82732903749518,2.0,10.0,40.71766884567573
0.0,6900.0,49932.0,66042.0,"HomeImp","Office",20.0,0.0,0.0,204.48458275011137,0.0,19.0,21.855494125725468
0.0,6900.0,51384.0,84689.0,"DebtCon",,4.0,0.0,0.0,224.24703690315076,3.0,29.0,30.526150722767298
0.0,6900.0,,36191.0,"HomeImp","Other",,,,311.8698993110124,,12.0,30.790620774329
0.0,7000.0,98779.0,124827.0,"HomeImp","Other",9.0,,,421.5419279961645,1.0,49.0,40.828872934197484
0.0,7000.0,73873.0,111781.0,"DebtCon","Office",0.0,0.0,0.0,231.79991345893202,0.0,38.0,19.273579455359645
0.0,7000.0,74795.0,99149.0,"HomeImp","Other",1.0,0.0,1.0,175.57144276601144,0.0,32.0,34.44966467295292
0.0,7000.0,,47462.0,"HomeImp","Other",,,,102.65732709639587,,9.0,36.094071425015144
0.0,7000.0,78284.0,98214.0,"HomeImp","Other",0.0,0.0,1.0,171.83838617274571,0.0,31.0,36.24796303084491
0.0,7000.0,58128.0,93740.0,"HomeImp","ProfExe",5.0,0.0,0.0,213.3630276745411,2.0,24.0,34.47530192913269
0.0,7000.0,81335.0,81018.0,"HomeImp","Other",22.0,0.0,0.0,341.61057604850055,1.0,47.0,27.767299768155116
0.0,7000.0,52287.0,87972.0,"HomeImp","ProfExe",7.0,0.0,0.0,211.2844131732197,1.0,24.0,33.461402248433515
0.0,7000.0,58339.0,72432.0,"HomeImp","Mgr",10.0,,1.0,197.3383979175491,0.0,24.0,39.843087336804295
0.0,7000.0,46238.0,66842.0,"DebtCon","Office",4.0,0.0,0.0,90.38040908308336,3.0,11.0,36.30952678977024
